yearmonth;client_type;tariff_type;system_zone;segment;tot_procured_volume;tot_delivery_volume;tot_hedged_volume;tot_open_volume;tot_generation_volume;tot_revenues;tot_hedged_cost;tot_open_cost;tot_generation_cost;tot_balancing_cost;tot_uplift_cost;tot_OPEX_cost;tot_total_cost;tot_margin;hpfc;unit_revenues;unit_hedged;unit_open_cost;unit_generation_cost;unit_balancing_cost;unit_uplift_cost;unit_OPEX_cost;unit_total_cost;unit_margin_cost;voltage;supply
2022-12;contracted;MCP_indexed;0;Agr-0-contracted-MCP_indexed;1713,09290573566000;1510,264397192680008;0;1713,09290573566000;0;197793,1916650419880;0;201149,0440544270095;0;3336,55682306018980;19574,0572477735004;0;224059,658125260990;-26266,4664602193006;116,3783830238230;115,4596992391970;0;117,4186428424010;0;1,94768001892306;11,4261504336612;0;130,7924732949860;-15,3327740557885992;LV;PPC
2022-12;contracted;MCP_indexed;0;PL-0-contracted-MCP_indexed;4902,20988484039026;4321,793074883519694;0;4902,20988484039026;0;715199,3085942619946;0;562482,9693367040018;0;9547,93624127067960;56013,3876015670976;0;628044,293179541943;87155,0154147182038;116,3783830238230;145,8932451680510;0;114,7406950233050;0;1,94768001892305;11,4261504336612;0;128,1145254758900;17,7787196921610011;LV;PPC
2022-12;contracted;MCP_indexed;0;Residential_OLD-0-contracted-MCP_indexed;54694,90932329800125;48219,086064795999846;0;54694,90932329800125;0;8308065,5758476704359;0;6401298,7269705301151;0;106528,18202579600620;624952,2618834649911;0;7132779,170879780315;1175286,4049678700976;116,3783830238230;151,8983334763250;0;117,0364629207610;0;1,94768001892306;11,4261504336613;0;130,4102933733450;21,4880401029797987;LV;PPC
2022-12;contracted;MCP_indexed;0;SME_OLD-0-contracted-MCP_indexed;45452,20023271090031;40070,704604347003624;0;45452,20023271090031;0;7094725,0601962497458;0;5336617,9873802000657;0;88526,34220934119367;519343,6773998449789;0;5944488,006989389658;1150237,0532068500761;116,3783830238230;156,0920048726340;0;117,4116535625830;0;1,94768001892306;11,4261504336612;0;130,7854840151670;25,3065208574667011;LV;PPC
2022-12;contracted;MCP_indexed;1;Agr-1-contracted-MCP_indexed;74560,69416948950675;65732,781600537404302;0;74560,69416948950675;0;8608755,3238750100136;0;8772135,1485699303448;0;145220,37423094699625;851941,7080187930260;0;9769297,230819649994;-1160541,9069446600042;116,3783830238230;115,4596992391970;0;117,6509318519670;0;1,94768001892306;11,4261504336612;0;131,0247623045510;-15,5650630653537991;LV;PPC
2022-12;contracted;MCP_indexed;1;PL-1-contracted-MCP_indexed;66491,05031118089391;58618,575607141901855;0;66491,05031118089391;0;9700595,1045303400606;0;7629929,3620401304215;0;129503,29012829500425;759736,7433476860169;0;8519169,395516099408;1181425,7090142299421;116,3783830238230;145,8932451680510;0;114,7512233049670;0;1,94768001892305;11,4261504336612;0;128,1250537575510;17,7681914104996999;LV;PPC
2022-12;contracted;MCP_indexed;1;Residential_OLD-1-contracted-MCP_indexed;1056537,28825780004263;931444,316545706009492;0;1056537,28825780004263;0;159875473,7863489985466;0;123854399,7033939957619;0;2057796,56558685004711;12072153,9944061003625;0;137984350,263386994600;21891123,5229622013867;116,3783830238230;151,3202378781920;0;117,2267189051380;0;1,94768001892305;11,4261504336612;0;130,6005493577230;20,7196885204687007;LV;PPC
2022-12;contracted;MCP_indexed;1;SME_OLD-1-contracted-MCP_indexed;485539,02309893601341;428051,682181907002814;0;485539,02309893601341;0;76079096,9742881059647;0;57005255,9506233036518;0;945674,65369721804745;5547841,9193413499743;0;63498772,523662000895;12580324,4506264999509;116,3783830238240;156,6899741419670;0;117,4061264670120;0;1,94768001892306;11,4261504336612;0;130,7799569195970;25,9100172223707013;LV;PPC
2022-12;contracted;MCP_indexed;3;Agr-3-contracted-MCP_indexed;5969,20437220149961;5262,456468484099787;0;5969,20437220149961;0;689202,5415116850054;0;705949,2129724699771;0;11626,10008460499921;68205,0271260425943;0;785780,340183118009;-96577,7986714334984;116,3783830238230;115,4596992391970;0;118,2652107306070;0;1,94768001892306;11,4261504336612;0;131,6390411831910;-16,1793419439941992;LV;PPC
2022-12;contracted;MCP_indexed;3;PL-3-contracted-MCP_indexed;4010,76368216646006;3535,893222398360194;0;4010,76368216646006;0;585143,3291934250155;0;460185,1767268260010;0;7811,68428437786042;45827,5891862986973;0;513824,450197503029;71318,8789959223068;116,3783830238230;145,8932451680510;0;114,7375445661390;0;1,94768001892305;11,4261504336612;0;128,1113750187230;17,7818701493273998;LV;PPC
